,Unnamed: 0,Community,Id,Request,Timestamp,UserId,Reputation,Upvotes,Downvotes,S_0,P_0,S_1,P_1,S_2,P_2,S_3,P_3,S_4,P_4,S_5,P_5
55423,55425,092011 Stack Overflow,902163,"How are you currently storing the data? By ""labels"" do you mean a static HTML file?",2009-07-06 18:38:44,47875,2213,174,2,How are you currently storing the data?,0.5642771284199917,"By ""labels"" do you mean a static HTML file?",0.40036054984845376,document,0.4823188391342227,0,0.0,0,0.0,0,0.0
153733,153737,092011 Stack Overflow,3714988,This is a terrible idea. Why do you want to do this?,2010-08-23 11:38:25,187606,128247,9268,2577,This is a terrible idea.,0.38958068109639443,Why do you want to do this?,0.20792771918817904,document,0.2987542001422867,0,0.0,0,0.0,0,0.0
7724,7724,092011 English Language and Usage,54646,"@Mitch: There are even examples of the ""be"" construction in the [Corpus of Contemporary American English](http://corpus.byu.edu/coca) - including one in the ultra-conservative New Yorker, of all places (albeit in dialogue, where they're more relaxed :) - ",2011-06-20 16:26:33,3405,7653,637,11,"@Mitch: There are even examples of the ""be"" construction in the [Corpus of Contemporary American English](http://corpus.byu.edu/coca) - including one in the ultra-conservative New Yorker, of all places (albeit in dialogue, where they're more relaxed :) -",0.5215654611379822,document,0.5215654611379822,0,0.0,0,0.0,0,0.0,0,0.0
221329,221333,092011 Stack Overflow,5468156,"what if you create the model2 linked to model1 in your controller before creating the form? This way, the update for model2 couldn't ignore the validations no?",2011-02-05 23:09:59,350087,14035,905,12,what if you create the model2 linked to model1 in your controller before creating the form?,0.43809318086137405,"This way, the update for model2 couldn't ignore the validations no?",0.4798541900265758,document,0.45897368544397493,0,0.0,0,0.0,0,0.0
214768,214772,092011 Stack Overflow,5303952,It looks like you understand the metaprogramming concepts and have a good start. Do you have a specific question about how to do something or are you getting an error?,2011-01-24 23:24:20,167614,5082,507,104,It looks like you understand the metaprogramming concepts and have a good start.,0.5736795464676677,Do you have a specific question about how to do something or are you getting an error?,0.5314740790523804,document,0.5525768127600241,0,0.0,0,0.0,0,0.0
287741,287747,092011 Stack Overflow,7100985,"what do the text boxes comeout as, input? or textarea?",2011-05-25 07:19:47,560299,5451,266,25,"what do the text boxes comeout as, input?",0.4650544779148329,or textarea?,0.439007418522547,document,0.45203094821868994,0,0.0,0,0.0,0,0.0
16368,16368,092011 Programmers,132694,You _will_ learn that creating a good library is hard.  How will you need to use any given non-trivial function in years to come?,2011-05-10 06:53:28,1249,26197,599,116,You _will_ learn that creating a good library is hard.,0.48740586378375933,How will you need to use any given non-trivial function in years to come?,0.4520642606699863,document,0.4697350622268728,0,0.0,0,0.0,0,0.0
48522,48523,092011 Stack Overflow,682626,"Have you attempted any code yourself ? have you a particular problem, or are you just asking for someone else's work ?",2009-05-17 19:04:43,30155,11327,419,116,Have you attempted any code yourself ?,0.43699614293161787,"have you a particular problem, or are you just asking for someone else's work ?",0.47672094592417796,document,0.4568585444278979,0,0.0,0,0.0,0,0.0
347866,347874,092011 Stack Overflow,8575699,I see that with ALL solutions I'll have to forward a port on the customers server. right?,2011-08-22 15:04:07,675516,274,104,0,I see that with ALL solutions I'll have to forward a port on the customers server.,0.5108038887270988,right?,0.48078028810510876,document,0.4957920884161038,0,0.0,0,0.0,0,0.0
276414,276420,092011 Stack Overflow,6819989,"If this is your full code, I'm not sure how you managed to even get /me/friends. You basically need an if($facebook->getSession()) somewhere in the code and redirect to getLoginUrl(), you don't have those?",2011-05-07 14:31:06,483704,423,5,0,"If this is your full code, I'm not sure how you managed to even get /me/friends.",0.5092425099124084,"You basically need an if($facebook->getSession()) somewhere in the code and redirect to getLoginUrl(), you don't have those?",0.4785236500149468,document,0.4938830799636776,0,0.0,0,0.0,0,0.0
208198,208202,092011 Stack Overflow,5134237,@Billy *Having to copy craploads of files in order to do a simple backup is extremely annoying.* What was the OP doing differently?,2011-01-11 17:53:56,478288,4582,1259,28,@Billy *Having to copy craploads of files in order to do a simple backup is extremely annoying.,0.3495327799913473,* What was the OP doing differently?,0.41423492258706096,document,0.3818838512892041,0,0.0,0,0.0,0,0.0
132395,132399,092011 Stack Overflow,3134351,"20 PHP files ""combined and minified""? Did I read that correctly?",2010-06-17 11:06:43,127724,29786,1350,215,"20 PHP files ""combined and minified""?",0.2668468740214154,Did I read that correctly?,0.439007418522547,document,0.3529271462719812,0,0.0,0,0.0,0,0.0
87567,87570,092011 Stack Overflow,1883128,"Hi, I am using fedora 10 with Firefox 3.0.15 and Mozilla/5.0. Is it insufficient to play embed tag successfully?",2009-12-28 11:19:03,297087,7225,305,21,"Hi, I am using fedora 10 with Firefox 3.0.15 and Mozilla/5.0.",0.539630899353688,Is it insufficient to play embed tag successfully?,0.5,document,0.519815449676844,0,0.0,0,0.0,0,0.0
309817,309823,092011 Stack Overflow,7645499,Why do you need to generate templated code? Why not just write a single template?,2011-06-27 22:53:04,21640,1615,988,357,Why do you need to generate templated code?,0.2550190634037401,Why not just write a single template?,0.21146262898988352,document,0.2332408461968118,0,0.0,0,0.0,0,0.0
321529,321535,092011 Stack Overflow,7935282,"yes but how to archive it without (retain) delegate? How to do it ""right""?",2011-07-15 07:32:28,699944,42,2,0,yes but how to archive it without (retain) delegate?,0.4613743838885338,"How to do it ""right""?",0.16824304688236896,document,0.3148087153854514,0,0.0,0,0.0,0,0.0
173486,173490,092011 Stack Overflow,4238612,"awesome explanation! and... ""basic building blocks of matter"", ""devastating explosion"" - were you a physicist by training? ;)",2010-10-19 01:08:58,180663,2178,388,1,awesome explanation!,0.439007418522547,"and... ""basic building blocks of matter"", ""devastating explosion"" - were you a physicist by training?",0.35665118101307447,;),0.439007418522547,document,0.41155533935272287,0,0.0,0,0.0
24450,24450,092011 Server Fault,183763,What's your domain? Have you tried checking it against any DNS diagnostic sites such as dnscog.com?,2010-11-29 18:58:46,9470,2280,141,0,What's your domain?,0.33884827712592663,Have you tried checking it against any DNS diagnostic sites such as dnscog.com?,0.5167900648518414,document,0.427819170988884,0,0.0,0,0.0,0,0.0
284095,284101,092011 Stack Overflow,7008342,"@Rick - I am not using web services, but calling page methods. I assume this article applies to me as well?",2011-03-29 18:04:39,609866,188,0,0,"@Rick - I am not using web services, but calling page methods.",0.41761191066184955,I assume this article applies to me as well?,0.5143792589597125,document,0.465995584810781,0,0.0,0,0.0,0,0.0
43795,43796,092011 Stack Overflow,529900,"Since it was the point of the question - why is the removal of ereg/register_globals etc, or the alternative PHP cache interesting? (or rather, ""why should I care?"")",2009-04-04 21:45:47,745,25629,2484,104,"Since it was the point of the question - why is the removal of ereg/register_globals etc, or the alternative PHP cache interesting?",0.19680530297740464,"(or rather, ""why should I care?"")",0.47772260412136147,document,0.33726395354938304,0,0.0,0,0.0,0,0.0
18285,18285,092011 Server Fault,18629,Slackware? Who still uses slackware and why?,2009-06-15 13:15:18,4990,1322,100,19,Slackware?,0.439007418522547,Who still uses slackware and why?,0.3938455846685547,document,0.41642650159555084,0,0.0,0,0.0,0,0.0
37641,37642,092011 Stack Overflow,326475,"That's surprising.  Can one fairly say, ""The value of a final variable can be set once"", no matter where the set occurs?",2009-02-04 19:12:34,2197,6727,507,15,That's surprising.,0.44406230488568066,"Can one fairly say, ""The value of a final variable can be set once"", no matter where the set occurs?",0.25859769797399507,document,0.35133000142983783,0,0.0,0,0.0,0,0.0
330846,330852,092011 Stack Overflow,8164190,"So, how would you handle this inside of the **myButtonHandler** function to use your [params]? Just myButtonHandler([params])?",2011-07-28 18:18:41,396956,692,176,12,"So, how would you handle this inside of the **myButtonHandler** function to use your [params]?",0.5463031994955754,Just myButtonHandler([params])?,0.4892856839537506,document,0.5177944417246629,0,0.0,0,0.0,0,0.0
283450,283456,092011 Stack Overflow,6993362,oh really. So emulation and virtualization are two different concepts ?,2011-05-18 12:59:46,736468,38,12,0,oh really.,0.439007418522547,So emulation and virtualization are two different concepts ?,0.439007418522547,document,0.439007418522547,0,0.0,0,0.0,0,0.0
184218,184222,092011 Stack Overflow,4520764,Anyone knows what is happening? how come the headers for accept and content-type gets added on each time it runs thru a iteration????,2010-11-15 11:46:37,507982,95,3,0,Anyone knows what is happening?,0.37299790959904033,how come the headers for accept and content-type gets added on each time it runs thru a iteration???,0.2757758246234366,?,0.439007418522547,document,0.36259371758167463,0,0.0,0,0.0
158825,158829,092011 Stack Overflow,3851412,You're welcome. Why did you wait 6 months to post in the first place? :),2010-09-07 17:15:18,381345,24507,1204,23,You're welcome.,0.3864679611834542,Why did you wait 6 months to post in the first place?,0.31512167648852457,:),0.5280971715818402,document,0.4098956030846064,0,0.0,0,0.0
73982,73985,092011 Stack Overflow,1472437,@a b - could you break each update scenario into a separate method? Do they depend on each other?,2009-10-22 12:35:16,20972,23891,1504,71,@a b - could you break each update scenario into a separate method?,0.5394963801246242,Do they depend on each other?,0.439007418522547,document,0.4892518993235856,0,0.0,0,0.0,0,0.0
40721,40722,092011 Stack Overflow,431182,@Ejames: I did not see a function RANDBETWEEN in my excel version(Office 2003). How do i get that function or am i missing anything?,2009-03-06 09:58:40,1068,2682,77,3,@Ejames: I did not see a function RANDBETWEEN in my excel version(Office 2003).,0.4770420692841575,How do i get that function or am i missing anything?,0.44460333672980135,document,0.4608227030069794,0,0.0,0,0.0,0,0.0
36084,36085,092011 Stack Overflow,267551,"""I've already tried to walk all subviews of the UISearchBar and also call resignFirstResponder on those ...but unless I did something wrong - that doesn't solve this either."" ...so you sure this works?",2009-01-15 09:50:22,33165,1813,35,3,"""I've already tried to walk all subviews of the UISearchBar and also call resignFirstResponder on those ...but unless I did something wrong - that doesn't solve this either.""",0.41275712075463744,...so you sure this works?,0.45314929549799143,document,0.43295320812631444,0,0.0,0,0.0,0,0.0
